Cement,Clinker,Slag,FlyAsh,Limestones,Gypsum,Water,Chemical Admixture,coarseagg,fineagg,Age,Strength (MPa),CO2 (kg),Cost (USD)
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.00028981,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.00329996,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.00545006,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.00674013,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.01663062,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.0183507,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.01921074,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.02068966,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.02394098,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.02609108,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.0265211,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.0303913,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.03168136,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.0325414,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.03641159,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.03670098,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.03770166,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.03985176,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.04587206,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.04759214,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.05060229,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.05404246,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.05517241,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.05662259,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.05834268,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.05963274,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.06393295,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.06479299,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.06823316,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.06896552,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.06995325,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.07124331,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.07253338,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.07586207,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.07640357,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.07683359,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.07902718,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.08027376,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.08199384,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.08285389,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.09102429,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.09274437,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.09446446,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.09661456,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.1013448,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.10564501,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.10822514,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.11381541,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.11467546,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.11725558,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.11854565,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.12026573,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.12198582,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.12284586,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.12456594,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.13103448,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.13402641,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.13531648,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.1357465,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.13793103,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.13918667,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.14004671,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.14176679,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.14219682,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.14262684,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.14477694,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.14757435,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.14821711,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.14864713,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.15036722,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.15294735,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.15380739,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.15552747,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.15681754,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.15896764,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.16283783,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.1641279,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.16498794,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.16762981,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.17642361,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.1783186,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.17931034,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.17960866,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.18003868,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.18519894,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.1862069,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.18949915,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.19035919,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.19207928,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.19293932,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.19310345,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.19422938,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.19465941,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.19637949,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.2006797,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.20239979,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.20626998,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.20689655,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.20756004,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.22820106,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.22949113,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.23121121,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.2350814,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.23723151,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.23938161,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.2411017,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.24626195,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.25099219,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.26174272,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.26206897,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.26303278,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.26862306,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.27292327,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.27464335,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.27586207,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.27679346,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.28195372,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.28453384,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.29528437,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.29614442,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.29657444,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.2978645,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.30044463,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.3038848,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.30689495,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.31033512,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.31291524,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.3180755,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.32925605,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.33152374,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.33183618,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.33527635,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.34129665,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.34430679,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.34473682,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.34482759,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.34559686,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.34946705,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.35548735,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.35634739,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.36107762,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.36322773,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.36365775,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.37440828,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.37526832,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.37741843,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.38214866,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.39310345,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.39660017,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.39805945,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.40837996,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.41010004,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.4137931,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.41483028,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.41784042,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.41999053,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.42558081,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.42859096,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.43448276,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.43719138,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.44827586,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.44837193,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.46213261,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.47030301,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.47586207,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.48275862,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.48320365,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.48473478,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.48750386,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.48922395,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.49266412,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.49524425,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.49610429,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.49739435,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.50384467,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.50513473,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.51072501,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.51330514,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.51932544,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.52577575,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.53050599,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.53103448,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.53308611,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.53437618,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.54254658,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.54641677,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.55172414,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.55587724,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.55845737,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.56490769,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.56576773,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.56705779,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.59070896,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.59242904,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.59887936,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.59930938,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.60274955,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.61307006,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.6137931,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.62068966,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.62898085,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.63113096,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.64532166,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.65048191,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.65865231,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.68187346,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.68275862,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.68531363,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.68965517,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.69004386,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.69434408,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.7029445,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.70767473,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.71240497,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.71885529,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.72960582,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.73103448,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.75862069,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.76099737,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.78851873,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.79170072,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.79668913,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.81690013,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.82593057,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.82722064,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.82758621,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.83066081,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.84137931,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.86377244,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.86807265,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.87409295,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.89655172,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.90763461,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.91494497,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.92397541,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.92784561,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.93257584,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.93816611,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.94031622,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.96353737,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.96551724,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.96740756,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.97471792,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.97772807,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.98200544,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,18.98202828,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.00610947,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.00653949,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.01513992,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.0250304,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.02976064,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.03148072,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.03448276,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.05599193,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.05857206,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.0654524,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.08351329,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.08910357,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.10114416,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.10243423,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.10344828,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.10716446,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.10974459,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.11490484,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.1222152,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.12909554,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.1342558,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.14543635,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.17241379,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.18327822,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.18843847,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.19531881,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.21423975,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.24047104,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.24137931,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.24391121,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.26111206,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.27229261,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.27960297,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.2882034,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.29250361,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.30540425,263.5626,79.3828
350,227.5,24.5,52.5,45.5,0,155,3.15,1020,846,7,19.31034483,263.5626,79.3828
